mission_id,software_version,git_commit,timestamp_utc,anonymous_session_id,trial_number,rotation_block_number,rotation_block_position,scheduled_trial_count,full_design_trial_count,scheduled_rotation_block_count,rotation_block_repetitions,use_trial_subset,condition_id,condition_order_index,varied_inner_direction_deg,center_minus_inner_direction_deg,common_global_rotation_deg,displayed_center_direction_deg,displayed_inner_direction_deg,displayed_outer_direction_deg,fixed_center_velocity_x_deg_s,fixed_center_velocity_y_deg_s,displayed_center_velocity_x_deg_s,displayed_center_velocity_y_deg_s,inner_velocity_x_deg_s,inner_velocity_y_deg_s,outer_velocity_x_deg_s,outer_velocity_y_deg_s,fixed_outer_minus_inner_x_deg_s,fixed_outer_minus_inner_y_deg_s,displayed_outer_minus_inner_x_deg_s,displayed_outer_minus_inner_y_deg_s,coherence_percent,configured_coherence_values_percent,center_signal_dot_count,inner_signal_dot_count,outer_signal_dot_count,surround_colors_swapped,center_color_rgb,inner_color_rgb,outer_color_rgb,random_seed,participant_response_absolute_deg,participant_response_center_normalized_deg,participant_response_deg,expected_response_deg,expected_response_definition,expected_retinal_deg,expected_segmentation_deg,expected_response_absolute_deg,expected_retinal_absolute_deg,expected_segmentation_absolute_deg,response_error_deg,adjustment_time_s,response_hold_event_count,response_max_hold_duration_s,response_peak_hold_speed_deg_s,response_total_hold_rotation_deg,aborted,valid,abort_stage,simulated,data_label,requested_frame_interval_s,observed_mean_frame_interval_s,observed_max_frame_interval_s,dropped_frame_count,measured_refresh_hz,screen_number,screen_selection_reason,screen_width_px,screen_height_px,window_width_px,window_height_px,physical_width_mm,physical_height_mm,viewing_distance_cm,pixels_per_degree,used_fallback_pixels_per_degree,fullscreen,eye_tracking,fixation_verified,matlab_version,psychtoolbox_version,machine_architecture
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:52:38.211Z,ANON-20260826-145233-583,1,1,1,144,144,6,2,0,G03,2,-3,3,0,0,-3,59.2319288065877,0.5,0,0.5,0,0.5,-0.0262038896415206,0.5,0.839821514142918,0,0.866025403784439,0,0.866025403784439,50,[33 50 100],5,25,125,1,[0 250 0],[0 153 255],[255 0 0],20260806,60.7235808342228,60.7235808342228,60.7235808342228,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,150.723580834223,1.30182409984991,1,0.566684300079942,98.002116009593,26.3492185725403,0,1,,0,NONE,0.0166957220016047,0.016621927501789,0.018908099969849,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:52:43.569Z,ANON-20260826-145233-583,2,1,2,144,144,6,2,0,G00,1,-0,0,0,0,0,60,0.5,0,0.5,0,0.5,0,0.5,0.866025403784439,0,0.866025403784439,0,0.866025403784439,33,[33 50 100],3,17,83,1,[0 250 0],[0 153 255],[255 0 0],20260806,-108.903175748841,-108.903175748841,-108.903175748841,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,NaN,-90,0,NaN,-18.9031757488407,2.53590160002932,2,0.935949500184506,142.313940022141,104.152603621523,0,1,,0,NONE,0.0166957220016047,0.0166833546235688,0.0179502000100911,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:52:48.079Z,ANON-20260826-145233-583,3,1,3,144,144,6,2,0,G15,5,-15,15,0,0,-15,55.6664276634133,0.5,0,0.5,0,0.5,-0.133974596215561,0.5,0.732050807568877,0,0.866025403784439,0,0.866025403784439,100,[33 50 100],10,50,250,0,[0 250 0],[255 0 0],[0 153 255],20260806,-135.098474929286,-135.098474929286,-135.098474929286,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-45.0984749292863,1.58491869992577,1,0.900945300003514,138.113436000422,66.0417879452341,0,1,,0,NONE,0.0166957220016047,0.0166917408331453,0.0194994998164475,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:52:53.170Z,ANON-20260826-145233-583,4,1,4,144,144,6,2,0,G15,5,-15,15,0,0,-15,55.6664276634133,0.5,0,0.5,0,0.5,-0.133974596215561,0.5,0.732050807568877,0,0.866025403784439,0,0.866025403784439,33,[33 50 100],3,17,83,0,[0 250 0],[255 0 0],[0 153 255],20260806,53.5775728456425,53.5775728456425,53.5775728456425,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,143.577572845642,2.16779999993742,1,0.934953299816698,142.194395978004,70.8785343766409,0,1,,0,NONE,0.0166957220016047,0.0166402791665557,0.0179711999371648,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:01.573Z,ANON-20260826-145233-583,5,1,5,144,144,6,2,0,G05,3,-5,5,0,0,-5,58.6976969629121,0.5,0,0.5,0,0.5,-0.043744331762962,0.5,0.822281072021477,0,0.866025403784439,0,0.866025403784439,33,[33 50 100],3,17,83,0,[0 250 0],[255 0 0],[0 153 255],20260806,120.206045280992,120.206045280992,120.206045280992,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-149.793954719008,5.53507340000942,1,0.983165899990126,147.979907998815,77.9831126130368,0,1,,0,NONE,0.0166957220016047,0.0166338866654163,0.0184923999477178,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:06.404Z,ANON-20260826-145233-583,6,1,6,144,144,6,2,0,G20,6,-20,20,0,0,-20,53.8350223319301,0.5,0,0.5,0,0.5,-0.181985117133101,0.5,0.684040286651337,0,0.866025403784439,0,0.866025403784439,33,[33 50 100],3,17,83,1,[0 250 0],[0 153 255],[255 0 0],20260806,-26.9916658412836,-26.9916658412836,-26.9916658412836,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,63.0083341587164,1.96829460002482,1,1.13424409995787,166.109291994944,101.919809927723,0,1,,0,NONE,0.0166957220016047,0.0166290750009163,0.0180235998705029,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:11.704Z,ANON-20260826-145233-583,7,1,7,144,144,6,2,0,G20,6,-20,20,0,0,-20,53.8350223319301,0.5,0,0.5,0,0.5,-0.181985117133101,0.5,0.684040286651337,0,0.866025403784439,0,0.866025403784439,50,[33 50 100],5,25,125,0,[0 250 0],[255 0 0],[0 153 255],20260806,-138.876876568689,-138.876876568689,-138.876876568689,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-48.8768765686887,2.4361524998676,1,1.66821440006606,230.185728007928,208.193702696458,0,1,,0,NONE,0.0166957220016047,0.0166184933332261,0.0190200998913497,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:17.117Z,ANON-20260826-145233-583,8,1,8,144,144,6,2,0,G10,4,-10,10,0,0,-10,57.2675927903877,0.5,0,0.5,0,0.5,-0.0881634903542325,0.5,0.777861913430206,0,0.866025403784439,0,0.866025403784439,33,[33 50 100],3,17,83,1,[0 250 0],[0 153 255],[255 0 0],20260806,86.9599294781216,86.9599294781216,86.9599294781216,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,176.959929478122,2.51928909984417,1,1.45188680011779,204.226416014135,160.966568721852,0,1,,0,NONE,0.0166957220016047,0.0166615199996158,0.0181024998892099,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:21.026Z,ANON-20260826-145233-583,9,1,9,144,144,6,2,0,G00,1,-0,0,0,0,0,60,0.5,0,0.5,0,0.5,0,0.5,0.866025403784439,0,0.866025403784439,0,0.866025403784439,50,[33 50 100],5,25,125,1,[0 250 0],[0 153 255],[255 0 0],20260806,164.137041767268,164.137041767268,164.137041767268,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,NaN,-90,0,NaN,-105.862958232732,1.05006600008346,1,0.367657800205052,74.1189360246062,8.92545873943195,0,1,,0,NONE,0.0166957220016047,0.0166869310920416,0.0189515000674874,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:26.108Z,ANON-20260826-145233-583,10,1,10,144,144,6,2,0,G20,6,-20,20,0,0,-20,53.8350223319301,0.5,0,0.5,0,0.5,-0.181985117133101,0.5,0.684040286651337,0,0.866025403784439,0,0.866025403784439,100,[33 50 100],10,50,250,1,[0 250 0],[0 153 255],[255 0 0],20260806,153.389338921963,153.389338921963,153.389338921963,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-116.610661078037,2.167687300127,1,1.40222869999707,198.267443999648,150.859747698397,0,1,,0,NONE,0.0166957220016047,0.0166958816659947,0.01939080003649,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:31.594Z,ANON-20260826-145233-583,11,1,11,144,144,6,2,0,G05,3,-5,5,0,0,-5,58.6976969629121,0.5,0,0.5,0,0.5,-0.043744331762962,0.5,0.822281072021477,0,0.866025403784439,0,0.866025403784439,50,[33 50 100],5,25,125,0,[0 250 0],[255 0 0],[0 153 255],20260806,-37.7037050850975,-37.7037050850975,-37.7037050850975,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,52.2962949149025,2.60310139996,1,1.6183704000432,224.204448005185,196.826256062654,0,1,,0,NONE,0.0166957220016047,0.0166824092431103,0.0179616999812424,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:36.720Z,ANON-20260826-145233-583,12,1,12,144,144,6,2,0,G10,4,-10,10,0,0,-10,57.2675927903877,0.5,0,0.5,0,0.5,-0.0881634903542325,0.5,0.777861913430206,0,0.866025403784439,0,0.866025403784439,50,[33 50 100],5,25,125,0,[0 250 0],[255 0 0],[0 153 255],20260806,136.733203868919,136.733203868919,136.733203868919,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-133.266796131081,2.21921989996918,1,1.46674209996127,206.009051995352,163.094643763056,0,1,,0,NONE,0.0166957220016047,0.0166292291677867,0.0187890001107007,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:41.674Z,ANON-20260826-145233-583,13,1,13,144,144,6,2,0,G30,7,-30,30,0,0,-30,49.1066053508691,0.5,0,0.5,0,0.5,-0.288675134594813,0.5,0.577350269189626,0,0.866025403784439,0,0.866025403784439,100,[33 50 100],10,50,250,1,[0 250 0],[0 153 255],[255 0 0],20260806,-124.421075893914,-124.421075893914,-124.421075893914,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-34.4210758939136,2.0689556999132,1,1.36804109998047,194.164931997657,144.183280864034,0,1,,0,NONE,0.0166957220016047,0.0166822008401187,0.0186876999214292,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:47.393Z,ANON-20260826-145233-583,14,1,14,144,144,6,2,0,G10,4,-10,10,0,0,-10,57.2675927903877,0.5,0,0.5,0,0.5,-0.0881634903542325,0.5,0.777861913430206,0,0.866025403784439,0,0.866025403784439,100,[33 50 100],10,50,250,0,[0 250 0],[255 0 0],[0 153 255],20260806,-89.4575495616104,-89.4575495616104,-89.4575495616104,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,0.542450438389551,2.80438570003025,2,1.25217240001075,180.26068800129,164.924111728807,0,1,,0,NONE,0.0166957220016047,0.0166782791668084,0.0183860000688583,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:52.516Z,ANON-20260826-145233-583,15,1,15,144,144,6,2,0,G00,1,-0,0,0,0,0,60,0.5,0,0.5,0,0.5,0,0.5,0.866025403784439,0,0.866025403784439,0,0.866025403784439,100,[33 50 100],10,50,250,0,[0 250 0],[255 0 0],[0 153 255],20260806,177.716234261461,177.716234261461,177.716234261461,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,NaN,-90,0,NaN,-92.2837657385393,2.25184440007433,1,1.56885499996133,218.26259999536,185.762764471964,0,1,,0,NONE,0.0166957220016047,0.0166228633335171,0.0184289000462741,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T19:53:56.837Z,ANON-20260826-145233-583,16,1,16,144,144,6,2,0,G45,8,-45,45,0,0,-45,36.2060231130031,0.5,0,0.5,0,0.5,-0.5,0.5,0.366025403784439,0,0.866025403784439,0,0.866025403784439,50,[33 50 100],5,25,125,0,[0 250 0],[255 0 0],[0 153 255],20260806,58.5450116581464,58.5450116581464,58.5450116581464,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,148.545011658146,1.4352227000054,1,0.566756900167093,98.0108280200511,26.3630025134298,0,1,,0,NONE,0.0166957220016047,0.016620252498736,0.0182066999841481,0,59.8955828267794,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
