mission_id,software_version,git_commit,timestamp_utc,anonymous_session_id,trial_number,rotation_block_number,rotation_block_position,scheduled_trial_count,full_design_trial_count,scheduled_rotation_block_count,rotation_block_repetitions,use_trial_subset,condition_id,condition_order_index,varied_inner_direction_deg,center_minus_inner_direction_deg,common_global_rotation_deg,displayed_center_direction_deg,displayed_inner_direction_deg,displayed_outer_direction_deg,fixed_center_velocity_x_deg_s,fixed_center_velocity_y_deg_s,displayed_center_velocity_x_deg_s,displayed_center_velocity_y_deg_s,inner_velocity_x_deg_s,inner_velocity_y_deg_s,outer_velocity_x_deg_s,outer_velocity_y_deg_s,fixed_outer_minus_inner_x_deg_s,fixed_outer_minus_inner_y_deg_s,displayed_outer_minus_inner_x_deg_s,displayed_outer_minus_inner_y_deg_s,coherence_percent,configured_coherence_values_percent,center_signal_dot_count,inner_signal_dot_count,outer_signal_dot_count,surround_colors_swapped,center_color_rgb,inner_color_rgb,outer_color_rgb,random_seed,participant_response_absolute_deg,participant_response_center_normalized_deg,participant_response_deg,expected_response_deg,expected_response_definition,expected_retinal_deg,expected_segmentation_deg,expected_response_absolute_deg,expected_retinal_absolute_deg,expected_segmentation_absolute_deg,response_error_deg,adjustment_time_s,response_hold_event_count,response_max_hold_duration_s,response_peak_hold_speed_deg_s,response_total_hold_rotation_deg,aborted,valid,abort_stage,simulated,data_label,requested_frame_interval_s,observed_mean_frame_interval_s,observed_max_frame_interval_s,dropped_frame_count,measured_refresh_hz,screen_number,screen_selection_reason,screen_width_px,screen_height_px,window_width_px,window_height_px,physical_width_mm,physical_height_mm,viewing_distance_cm,pixels_per_degree,used_fallback_pixels_per_degree,fullscreen,eye_tracking,fixation_verified,matlab_version,psychtoolbox_version,machine_architecture
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:46:25.247Z,ANON-20260917-134616-111,1,1,1,252,252,12,2,0,G16,4,-16,16,0,0,-16,55.3208230704367,0.5,0,0.5,0,0.5,-0.143372692879404,0.5,0.722652710905035,0,0.866025403784439,0,0.866025403784439,33,[33 55 100],3,17,83,0,[0 255 0],[255 0 0],[0 153 255],20260806,-38.2579489548723,-38.2579489548723,-38.2579489548723,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,51.7420510451277,5.34342109999852,3,2.0020385000098,270.244620001176,329.650791719561,0,1,,0,NONE,0.0166797239999869,0.0166312783334433,0.0170338000025367,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:46:29.831Z,ANON-20260917-134616-111,2,1,2,252,252,12,2,0,G00,1,-0,0,0,0,0,60,0.5,0,0.5,0,0.5,0,0.5,0.866025403784439,0,0.866025403784439,0,0.866025403784439,100,[33 55 100],10,50,250,0,[0 255 0],[255 0 0],[0 153 255],20260806,150.636246157265,150.636246157265,150.636246157265,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,NaN,-90,0,NaN,-119.363753842735,1.42172569999821,1,0.466963099999703,86.0355719999643,17.0519545686169,0,1,,0,NONE,0.0166797239999869,0.016656817499946,0.0169470999971963,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:46:33.393Z,ANON-20260917-134616-111,3,1,3,252,252,12,2,0,G60,7,-60,60,0,0,-60,0,0.5,0,0.5,0,0.5,-0.866025403784439,0.5,0,0,0.866025403784439,0,0.866025403784439,100,[33 55 100],10,50,250,1,[0 255 0],[0 153 255],[255 0 0],20260806,70.156166119055,70.156166119055,70.156166119055,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,160.156166119055,0.639203599988832,0,0,0,0,0,1,,0,NONE,0.0166797239999869,0.0166881433334008,0.0172478000022238,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:47:35.542Z,ANON-20260917-134616-111,4,1,4,252,252,12,2,0,G00,1,-0,0,0,0,0,60,0.5,0,0.5,0,0.5,0,0.5,0.866025403784439,0,0.866025403784439,0,0.866025403784439,55,[33 55 100],6,28,138,1,[0 255 0],[0 153 255],[255 0 0],20260806,59.273509243071,59.273509243071,59.273509243071,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,NaN,-90,0,NaN,149.273509243071,59.214581200009,0,0,0,0,0,1,,0,NONE,0.0166797239999869,0.0166840327730228,0.0169324000016786,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:47:45.779Z,ANON-20260917-134616-111,5,1,5,252,252,12,2,0,G45,6,-45,45,0,0,-45,36.2060231130031,0.5,0,0.5,0,0.5,-0.5,0.5,0.366025403784439,0,0.866025403784439,0,0.866025403784439,100,[33 55 100],10,50,250,1,[0 255 0],[0 153 255],[255 0 0],20260806,-85.365932710002,-85.365932710002,-85.365932710002,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,4.634067289998,7.2612633999961,3,0.667207899998175,110.064947999781,64.6713079225087,0,1,,0,NONE,0.0166797239999869,0.0166899833333446,0.0174483000009786,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:47:54.151Z,ANON-20260917-134616-111,6,1,6,252,252,12,2,0,G08,3,-7.5,7.5,0,0,-7.5,58.001026172846,0.5,0,0.5,0,0.5,-0.0658262487936979,0.5,0.800199154990741,0,0.866025403784439,0,0.866025403784439,33,[33 55 100],3,17,83,1,[0 255 0],[0 153 255],[255 0 0],20260806,-3.59282315634724,-3.59282315634724,-3.59282315634724,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,86.4071768436528,5.47752590000164,3,1.06778740001027,158.134488001233,127.255746115759,0,1,,0,NONE,0.0166797239999869,0.0166404991666544,0.0173533999914071,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:48:01.298Z,ANON-20260917-134616-111,7,1,7,252,252,12,2,0,G04,2,-3.75,3.75,0,0,-3.75,59.0338269375192,0.5,0,0.5,0,0.5,-0.0327717314076191,0.5,0.833253672376819,0,0.866025403784439,0,0.866025403784439,100,[33 55 100],10,50,250,0,[0 255 0],[255 0 0],[0 153 255],20260806,5.15735986081543,5.15735986081543,5.15735986081543,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,95.1573598608154,4.24187840000377,2,1.13449470000342,166.13936400041,142.52913348076,0,1,,0,NONE,0.0166797239999869,0.0166249508332839,0.0174838999955682,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:48:08.921Z,ANON-20260917-134616-111,8,1,8,252,252,12,2,0,G30,5,-30,30,0,0,-30,49.1066053508691,0.5,0,0.5,0,0.5,-0.288675134594813,0.5,0.577350269189626,0,0.866025403784439,0,0.866025403784439,33,[33 55 100],3,17,83,1,[0 255 0],[0 153 255],[255 0 0],20260806,-171.662956114709,-171.662956114709,-171.662956114709,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-81.6629561147085,4.74237750000611,2,0.71735649999755,116.082779999706,72.3753669443499,0,1,,0,NONE,0.0166797239999869,0.0166786391666392,0.0169119999918621,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:48:14.835Z,ANON-20260917-134616-111,9,1,9,252,252,12,2,0,G45,6,-45,45,0,0,-45,36.2060231130031,0.5,0,0.5,0,0.5,-0.5,0.5,0.366025403784439,0,0.866025403784439,0,0.866025403784439,33,[33 55 100],3,17,83,0,[0 255 0],[255 0 0],[0 153 255],20260806,-171.0579895427,-171.0579895427,-171.0579895427,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-81.0579895427003,3.0080922999914,1,1.06803319999017,158.16398399882,91.0386246621808,0,1,,0,NONE,0.0166797239999869,0.0166897074999724,0.0173911000019871,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-09-17T18:49:36.153Z,ANON-20260917-134616-111,10,1,10,252,252,12,2,0,G08,3,-7.5,7.5,0,0,-7.5,58.001026172846,0.5,0,0.5,0,0.5,-0.0658262487936979,0.5,0.800199154990741,0,0.866025403784439,0,0.866025403784439,100,[33 55 100],10,50,250,1,[0 255 0],[0 153 255],[255 0 0],20260806,-132.763000899761,-132.763000899761,-132.763000899761,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-42.7630008997614,78.4356923000014,0,0,0,0,0,1,,0,NONE,0.0166797239999869,0.0166632116666733,0.0170028999855276,0,59.9530303979122,2,preferred-external-screen,1920,1080,1920,1080,598,336,60,36.2419979414704,0,1,0,0,25.2.0.3177638 (R2025b) Update 5,"3.0.19 - Flavor: Manual Install, 13-Jul-2026 13:02:04",win64
