mission_id,software_version,git_commit,timestamp_utc,anonymous_session_id,trial_number,rotation_block_number,rotation_block_position,scheduled_trial_count,full_design_trial_count,scheduled_rotation_block_count,rotation_block_repetitions,use_trial_subset,condition_id,condition_order_index,varied_inner_direction_deg,center_minus_inner_direction_deg,common_global_rotation_deg,displayed_center_direction_deg,displayed_inner_direction_deg,displayed_outer_direction_deg,fixed_center_velocity_x_deg_s,fixed_center_velocity_y_deg_s,displayed_center_velocity_x_deg_s,displayed_center_velocity_y_deg_s,inner_velocity_x_deg_s,inner_velocity_y_deg_s,outer_velocity_x_deg_s,outer_velocity_y_deg_s,fixed_outer_minus_inner_x_deg_s,fixed_outer_minus_inner_y_deg_s,displayed_outer_minus_inner_x_deg_s,displayed_outer_minus_inner_y_deg_s,coherence_values_percent,surround_colors_swapped,center_color_rgb,inner_color_rgb,outer_color_rgb,random_seed,participant_response_absolute_deg,participant_response_center_normalized_deg,participant_response_deg,expected_response_deg,expected_response_definition,expected_retinal_deg,expected_segmentation_deg,expected_response_absolute_deg,expected_retinal_absolute_deg,expected_segmentation_absolute_deg,response_error_deg,adjustment_time_s,response_hold_event_count,response_max_hold_duration_s,response_peak_hold_speed_deg_s,response_total_hold_rotation_deg,aborted,valid,abort_stage,simulated,data_label,requested_frame_interval_s,observed_mean_frame_interval_s,observed_max_frame_interval_s,dropped_frame_count,measured_refresh_hz,screen_number,screen_selection_reason,screen_width_px,screen_height_px,window_width_px,window_height_px,physical_width_mm,physical_height_mm,viewing_distance_cm,pixels_per_degree,used_fallback_pixels_per_degree,fullscreen,eye_tracking,fixation_verified,matlab_version,psychtoolbox_version,machine_architecture
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:35:35.099Z,ANON-20260826-113528-120,1,1,1,128,128,16,2,0,G10,4,-10,10,270,-90,-100,-32.7324072096124,0.5,0,0,-0.5,-0.0881634903542325,-0.5,0.777861913430206,-0.5,0,0.866025403784439,0.866025403784439,0,5,0,[0 255 0],[255 0 0],[0 153 255],20260806,125.306259386409,-144.693740613591,-144.693740613591,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-180,-90,0,-54.6937406135914,2.53515440016054,1,1.23502339981496,178.202807977796,118.362027550808,0,1,,0,NONE,0.0167100960016251,0.0166749991670561,0.0170054000336677,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:35:40.242Z,ANON-20260826-113528-120,2,1,2,128,128,16,2,0,G00,1,-0,0,270,-90,-90,-30,0.5,0,0,-0.5,0,-0.5,0.866025403784439,-0.5,0,0.866025403784439,0.866025403784439,0,5,1,[0 255 0],[0 153 255],[255 0 0],20260806,117.202423190488,-152.797576809512,-152.797576809512,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,NaN,-180,-90,NaN,-62.7975768095123,2.23588460008614,1,0.918936199974269,140.272343996912,68.5724595832343,0,1,,0,NONE,0.0167100960016251,0.0166769915949084,0.0170892998576164,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:35:45.419Z,ANON-20260826-113528-120,3,1,3,128,128,16,2,0,G03,2,-3,3,270,-90,-93,-30.7680711934123,0.5,0,0,-0.5,-0.0262038896415206,-0.5,0.839821514142918,-0.5,0,0.866025403784439,0.866025403784439,0,5,1,[0 255 0],[0 153 255],[255 0 0],20260806,93.6259163899715,-176.374083610029,-176.374083610029,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-180,-90,0,-86.3740836100285,2.23415080015548,1,1.51886589988135,212.263907985762,174.918651904109,0,1,,0,NONE,0.0167100960016251,0.0166428341666081,0.0170255000703037,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:35:49.878Z,ANON-20260826-113528-120,4,1,4,128,128,16,2,0,G30,7,-30,30,270,-90,-120,-40.8933946491309,0.5,0,0,-0.5,-0.288675134594813,-0.5,0.577350269189626,-0.5,0,0.866025403784439,0.866025403784439,0,5,1,[0 255 0],[0 153 255],[255 0 0],20260806,66.9311688549422,156.931168854942,156.931168854942,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-180,-90,0,-113.068831145058,1.58403540006839,1,0.66692170011811,110.030604014173,35.9162732333147,0,1,,0,NONE,0.0167100960016251,0.0166297724994365,0.017022900050506,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:35:54.018Z,ANON-20260826-113528-120,5,1,5,128,128,16,2,0,G20,6,-20,20,270,-90,-110,-36.16497766807,0.5,0,0,-0.5,-0.181985117133101,-0.5,0.684040286651337,-0.5,0,0.866025403784439,0.866025403784439,0,5,1,[0 255 0],[0 153 255],[255 0 0],20260806,101.362478301496,-168.637521698504,-168.637521698504,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-180,-90,0,-78.6375216985043,1.21552000008523,1,0.567101299995556,98.0521559994668,26.384533708018,0,1,,0,NONE,0.0167100960016251,0.0166884478975964,0.0177907000761479,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:35:58.523Z,ANON-20260826-113528-120,6,1,6,128,128,16,2,0,G05,3,-5,5,270,-90,-95,-31.3023030370879,0.5,0,0,-0.5,-0.043744331762962,-0.5,0.822281072021477,-0.5,0,0.866025403784439,0.866025403784439,0,5,0,[0 255 0],[255 0 0],[0 153 255],20260806,-36.8369969659662,53.1630030340338,53.1630030340338,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-180,-90,0,143.163003034034,1.56755010015331,1,0.800556699978188,126.066803997383,52.740542470016,0,1,,0,NONE,0.0167100960016251,0.0166743550003351,0.0170855999458581,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:36:03.735Z,ANON-20260826-113528-120,7,1,7,128,128,16,2,0,G45,8,-45,45,270,-90,-135,-53.7939768869969,0.5,0,0,-0.5,-0.5,-0.5,0.366025403784439,-0.5,0,0.866025403784439,0.866025403784439,0,5,1,[0 255 0],[0 153 255],[255 0 0],20260806,-16.9854546616433,73.0145453383567,73.0145453383567,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-180,-90,0,163.014545338357,2.35318169998936,1,1.46812650002539,206.175180003047,163.344900896784,0,1,,0,NONE,0.0167100960016251,0.0166866714291337,0.018354200059548,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:36:09.480Z,ANON-20260826-113528-120,8,1,8,128,128,16,2,0,G15,5,-15,15,270,-90,-105,-34.3335723365867,0.5,0,0,-0.5,-0.133974596215561,-0.5,0.732050807568877,-0.5,0,0.866025403784439,0.866025403784439,0,5,1,[0 255 0],[0 153 255],[255 0 0],20260806,83.1364725081751,173.136472508175,173.136472508175,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-180,-90,0,-96.8635274918249,2.88611349998973,2,1.35026720003225,192.03206400387,172.986039263637,0,1,,0,NONE,0.0167100960016251,0.016674326666786,0.0186343998648226,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:36:14.687Z,ANON-20260826-113528-120,9,2,1,128,128,16,2,0,G05,3,-5,5,0,0,-5,58.6976969629121,0.5,0,0.5,0,0.5,-0.043744331762962,0.5,0.822281072021477,0,0.866025403784439,0,0.866025403784439,5,0,[0 255 0],[255 0 0],[0 153 255],20260806,-99.0754705247284,-99.0754705247284,-99.0754705247284,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,-9.07547052472844,2.31911560008302,1,1.58441200014204,220.129440017045,189.188907583238,0,1,,0,NONE,0.0167100960016251,0.0166274241656841,0.0170177000109106,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
RS-MISSION-20260806-JP-TWO-GROUP-MOTION-DEMO,0.6.0,uncommitted,2026-08-26T16:36:19.743Z,ANON-20260826-113528-120,10,2,2,128,128,16,2,0,G45,8,-45,45,0,0,-45,36.2060231130031,0.5,0,0.5,0,0.5,-0.5,0.5,0.366025403784439,0,0.866025403784439,0,0.866025403784439,5,0,[0 255 0],[255 0 0],[0 153 255],20260806,82.5821920044287,82.5821920044287,82.5821920044287,-90,integration hypothesis: center+inner group relative to outer; not an objectively correct answer,0,90,-90,0,90,172.582192004429,2.13522369996645,1,1.16690790001303,170.028948001564,106.382940360426,0,1,,0,NONE,0.0167100960016251,0.0166819537813705,0.0171050999779254,0,59.8440607344655,2,preferred-external-screen,1920,1080,1100,800,598,336,60,36.2419979414704,0,0,0,0,25.1.0.2943329 (R2025a),"3.0.19 - Flavor: Manual Install, 03-Jun-2025 15:56:55",win64
